ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0334,Experimental,Fe,graphene,oxygen reduction reaction,Atomic Charge Schemes Comparison for Fe Single Atom in Graphitic Carbon: Insights from Quantum Simulations and Machine Learning,The Journal of Physical Chemistry C,2023,American Chemical Society,10.1021/acs.jpcc.3c02475,https://doi.org/10.1021/acs.jpcc.3c02475,,no_open_pdf_in_metadata,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Single-atom catalysts (SACs), where a transition-metal atom is embedded in graphitic carbon materials, have shown great potential as effective catalysts. The metal atom plays a major role in determining the catalytic reactivity, and substrate–metal interaction",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0336,Experimental,Mixed_or_unclear,graphene,CO2 reduction/conversion,Atomically Dispersed Alkaline‐Earth Metals as Active Centers for CO 2 Electroreduction to Exclusively Produce Formate,Small Structures,2023,Wiley,10.1002/sstr.202200358,https://doi.org/10.1002/sstr.202200358,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/sstr.202200358,download_failed: HTTPError,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Electrocatalytic CO 2 reduction reaction (CO 2 RR) to produce formate (HCOOH) attracts special interest in the upgrade of waste CO 2 . For the selective CO 2 conversion into HCOOH, the preferable binding of *OCHO compared with *COOH is a prerequisite, which pr",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0338,Experimental,Mn,graphene,hydrogen evolution reaction,Atomically Dispersed Manganese on Graphene Nanosheets as Biocompatible Nanozyme for Glutathione Detection in Liver Tissue Lysate Using Microfluidic Paper-based Analytical Devices,ACS Applied Materials & Interfaces,2023,American Chemical Society,10.1021/acsami.3c08762,https://doi.org/10.1021/acsami.3c08762,,no_open_pdf_in_metadata,,"本文关注 Mn 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Recently, single atom catalysts (SACs) featuring M-Nx (M = metal) active sites on carbon support have drawn considerable attention due to their promising enzyme-like catalytic properties. However, typical synthesis methods of SACs often involve energy-intensiv",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0339,Experimental,Mixed_or_unclear,graphene,hydrogen evolution reaction,Atomically Dispersed Metals on Nanodiamond-Derived Hybrid Materials for Heterogeneous Catalysis,Accounts of Materials Research,2023,American Chemical Society,10.1021/accountsmr.2c00152,https://doi.org/10.1021/accountsmr.2c00152,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ConspectusSupported metal catalyst, has been one of the most important systems in the field of heterogeneous catalysis. The great complexity of both the compositions and structures of such supported metal catalysts provides a great degree of freedom for tuning",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0350,Experimental,Fe; Cu,graphene,hydrogen evolution reaction,Can Metal–Nitrogen–Carbon Single-Atom Catalysts Boost the Electroreduction of Carbon Monoxide?,JACS Au,2023,American Chemical Society,10.1021/jacsau.3c00026,https://doi.org/10.1021/jacsau.3c00026,https://pubs.acs.org/doi/pdf/10.1021/jacsau.3c00026,download_failed: HTTPError,,"本文关注 Fe, Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：electroreduction. Unfortunately, the SACs generally cannot generate chemicals other than CO, while deep reduction products are more appealing because of their higher market potential, and the origin of governing CO reduction (COR) remains elusive. Here, by usi",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0351,Experimental,Pt,graphene,oxygen reduction reaction,Catalysis Sans Catalyst Loss: The Origins of Prolonged Stability of Graphene–Metal–Graphene Sandwich Architecture for Oxygen Reduction Reactions,Advanced Science,2023,Wiley,10.1002/advs.202304616,https://doi.org/10.1002/advs.202304616,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/advs.202304616,download_failed: HTTPError,,"本文关注 Pt 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Over the past decades, the design of active catalysts has been the subject of intense research efforts. However, there has been significantly less deliberate emphasis on rationally designing a catalyst system with a prolonged stability. A major obstacle comes",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0355,Experimental,Fe; Co,graphene oxide,CO2 reduction/conversion,Co Single Atom-FeCo Alloy-Carbon Nanotube Catalysts on Graphene for Lithium–Oxygen and Lithium–Carbon Dioxide Batteries,ACS Sustainable Chemistry & Engineering,2023,American Chemical Society,10.1021/acssuschemeng.3c00912,https://doi.org/10.1021/acssuschemeng.3c00912,,no_open_pdf_in_metadata,,"本文关注 Fe, Co 单原子位点在 graphene oxide 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Lithium–oxygen (Li–O2) and lithium–carbon dioxide (Li–CO2) batteries are emerging as promising energy storage devices. Bifunctional catalysts play a crucial role in the reduction and evolution reactions for rechargeable Li–O2 and Li–CO2 batteries. In this stud",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0366,Experimental,V; Cr; Mn; Fe; Co; Ni; Cu,graphene,oxygen reduction reaction,Density Functional Theory Study of Single-Atom Transition Metal Catalysts Supported on Pyridine-Substituted Graphene Nanosheets for Oxygen Reduction Reaction,ACS Applied Nano Materials,2023,American Chemical Society,10.1021/acsanm.3c04535,https://doi.org/10.1021/acsanm.3c04535,,no_open_pdf_in_metadata,,"本文关注 V, Cr, Mn, Fe, Co, Ni, Cu 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The oxygen reduction reaction (ORR) is of great importance due to its applications for alternative energies and environmental remediation. Therefore, controlling the selectivity toward the four-electrons pathway is of current interest. In this work, using dens",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0374,Experimental,Fe,graphene,hydrogen evolution reaction,Enhanced interfacial water dissociation on a hydrated iron porphyrin single-atom catalyst in graphene,Communications Chemistry,2023,Nature Portfolio,10.1038/s42004-023-01027-9,https://doi.org/10.1038/s42004-023-01027-9,https://www.nature.com/articles/s42004-023-01027-9.pdf,open_url_not_pdf,,"本文关注 Fe 单原子位点在 graphene 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Single Atom Catalysis (SAC) is an expanding field of heterogeneous catalysis in which single metallic atoms embedded in different materials catalyze a chemical reaction, but these new catalytic materials still lack fundamental understanding when used",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0375,Experimental,Pd,graphene,CO2 reduction/conversion,Enhancing the activity of Pd ensembles on graphene by manipulating coordination environment,Proceedings of the National Academy of Sciences,2023,National Academy of Sciences,10.1073/pnas.2216879120,https://doi.org/10.1073/pnas.2216879120,https://www.osti.gov/servlets/purl/2282034,downloaded_open_access_pdf,Experimental/Pd/pdfs/E0375_Enhancing_the_activity_of_Pd_ensembles_on_graphene_by_manipulating_coordination_environmen.pdf,"本文关注 Pd 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Atomic dispersion of metal catalysts on a substrate accounts for the increased atomic efficiency of single-atom catalysts (SACs) in various catalytic schemes compared to the nanoparticle counterparts. However, lacking neighboring metal sites has been shown to",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0382,Experimental,Mixed_or_unclear,graphene,oxygen reduction reaction,Facilitating two-electron oxygen reduction with pyrrolic nitrogen sites for electrochemical hydrogen peroxide production,Nature Communications,2023,Nature Portfolio,10.1038/s41467-023-40118-y,https://doi.org/10.1038/s41467-023-40118-y,https://www.nature.com/articles/s41467-023-40118-y.pdf,open_url_not_pdf,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Electrocatalytic hydrogen peroxide (H 2 O 2 ) production via the two-electron oxygen reduction reaction is a promising alternative to the energy-intensive and high-pollution anthraquinone oxidation process. However, developing advanced electrocatalyst",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
