ID,Category,Elements,Support_or_material,Reaction_or_application,Title,Journal,Year,Publisher,DOI,Accessible_URL,Open_PDF_URL,PDF_Status,Local_PDF_Path,Chinese_Introduction,Classification_Reason
E0248,Experimental,Cu,carbon nitride,oxygen reduction reaction,Azide-Alkyne Click Chemistry over a Heterogeneous Copper-Based Single-Atom Catalyst,ACS Catalysis,2022,American Chemical Society,10.1021/acscatal.1c05610,https://doi.org/10.1021/acscatal.1c05610,https://pubs.acs.org/doi/pdf/10.1021/acscatal.1c05610,download_failed: HTTPError,,本文关注 Cu 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：One-pot three-component regioselective azidealkyne cycloadditions are central reactions for synthesizing pharmaceuticals and fine chemicals and are also applied for in vivo metabolic labeling biotechnology. Homogeneous catalysts based on copper species coordin,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0249,Experimental,Co,carbon/other support,oxygen reduction reaction,Boosting Oxygen Reduction for High‐Efficiency H 2 O 2 Electrosynthesis on Oxygen‐Coordinated CoNC Catalysts,Small,2022,Wiley,10.1002/smll.202200730,https://doi.org/10.1002/smll.202200730,,no_open_pdf_in_metadata,,"本文关注 Co 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Atomically dispersed CoNC is a promising material for H 2 O 2 selective electrosynthesis via a two‐electron oxygen reduction reaction. However, the performance of typical CoNC materials with routine CoN 4 active center is insufficient and needs t",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0250,Experimental,Mixed_or_unclear,graphene,nitrogen reduction/ammonia synthesis,Catalytic active centers beyond transition metals: atomically dispersed alkaline-earth metals for the electroreduction of nitrate to ammonia,Journal of Materials Chemistry A,2022,Royal Society of Chemistry,10.1039/d2ta08027c,https://doi.org/10.1039/d2ta08027c,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于nitrogen reduction/ammonia synthesis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Taking an alkaline-earth (AE) metal single-atom catalyst supported on graphene as the representative, the feasibility of AE metals as active centers for the electrocatalytic nitrate reduction reaction to produce NH 3 has been theoretically explored.",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0251,Experimental,Fe; Co,N-doped carbon,oxygen reduction reaction,Chemical and Electrochemical O 2 Reduction on Earth-Abundant M-N-C Catalysts and Implications for Mediated Electrolysis,Journal of the American Chemical Society,2022,American Chemical Society,10.1021/jacs.1c11126,https://doi.org/10.1021/jacs.1c11126,https://www.osti.gov/servlets/purl/1865652,downloaded_open_access_pdf,Experimental/Fe/pdfs/E0251_Chemical_and_Electrochemical_O_2_Reduction_on_Earth-Abundant_M-N-C_Catalysts_and_Implicati.pdf,"本文关注 Fe, Co 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：M-N-C catalysts, incorporating non-precious-metal ions (e.g. M = Fe, Co) within a nitrogen-doped carbon support, have been the focus of broad interest for electrochemical O2 reduction and aerobic oxidation reactions. The present study explores the mechanistic",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0252,Experimental,Co,carbon nitride,hydrogen evolution reaction,Cobalt Single Atoms Anchored on Oxygen‐Doped Tubular Carbon Nitride for Efficient Peroxymonosulfate Activation: Simultaneous Coordination Structure and Morphology Modulation,Angewandte Chemie International Edition,2022,Wiley,10.1002/anie.202202338,https://doi.org/10.1002/anie.202202338,,no_open_pdf_in_metadata,,本文关注 Co 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Simultaneous regulation of the coordination environment of single‐atom catalysts (SACs) and engineering architectures with efficient exposed active sites are efficient strategies for boosting peroxymonosulfate (PMS) activation. We isolated cobalt atom,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0253,Experimental,Co,carbon nitride,hydrogen evolution reaction,Cobalt Single Atoms Anchored on Oxygen‐Doped Tubular Carbon Nitride for Efficient Peroxymonosulfate Activation: Simultaneous Coordination Structure and Morphology Modulation,Angewandte Chemie,2022,Wiley,10.1002/ange.202202338,https://doi.org/10.1002/ange.202202338,,no_open_pdf_in_metadata,,本文关注 Co 单原子位点在 carbon nitride 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Simultaneous regulation of the coordination environment of single‐atom catalysts (SACs) and engineering architectures with efficient exposed active sites are efficient strategies for boosting peroxymonosulfate (PMS) activation. We isolated cobalt atom,题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0254,Experimental,Ru; Au,carbon/other support,oxygen reduction reaction,Controlled Formation of Dimers and Spatially Isolated Atoms in Bimetallic Au‐Ru Catalysts via Carbon‐Host Functionalization,Small,2022,Wiley,10.1002/smll.202200224,https://doi.org/10.1002/smll.202200224,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/smll.202200224,download_failed: HTTPError,,"本文关注 Ru, Au 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于oxygen reduction reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The introduction of a foreign metal atom in the coordination environment of single-atom catalysts constitutes an exciting frontier of active-site engineering, generating bimetallic low-nuclearity catalysts often exhibiting unique catalytic synergies. To date,",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0255,Experimental,Pd,carbon/other support,hydrogen evolution reaction,Cooperative catalysis by a single-atom enzyme-metal complex,Nature Communications,2022,Nature Portfolio,10.1038/s41467-022-29900-6,https://doi.org/10.1038/s41467-022-29900-6,https://www.nature.com/articles/s41467-022-29900-6.pdf,open_url_not_pdf,,"本文关注 Pd 单原子位点在 carbon/other support 等载体上的催化行为，主要应用于hydrogen evolution reaction。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Abstract Anchoring single metal atoms on enzymes has great potential to generate hybrid catalysts with high activity and selectivity for reactions that cannot be driven by traditional metal catalysts. Herein, we develop a photochemical method to construct a st",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0256,Experimental,Cu,N-doped graphene,CO2 reduction/conversion,Dynamic Stability of Copper Single-Atom Catalysts under Working Conditions,Journal of the American Chemical Society,2022,American Chemical Society,10.1021/jacs.2c07178,https://doi.org/10.1021/jacs.2c07178,,no_open_pdf_in_metadata,,"本文关注 Cu 单原子位点在 N-doped graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：The long-term stability of single-atom catalysts is a major factor affecting their large-scale commercial application. How to evaluate the dynamic stability of single-atom catalysts under working conditions is still lacking. Here, taking a single copper atom e",识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
E0257,Experimental,Mixed_or_unclear,graphene,CO2 reduction/conversion,Electric-Field-Triggered Graphene Production: From Fundamental Energy Applications to Perspectives,Accounts of Materials Research,2022,American Chemical Society,10.1021/accountsmr.1c00211,https://doi.org/10.1021/accountsmr.1c00211,,no_open_pdf_in_metadata,,"本文关注 Mixed_or_unclear 单原子位点在 graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：ConspectusTwo-dimensional sp2-hybridized graphene has been seriously considered and applied in various fields, such as materials science, energy storage/conversion, catalysis, and biomedicine, on account of its unique long-range-ordered and π-conjugated struct",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0258,Experimental,Sc; Ti; V; Fe; Co; Cu; Zn,N-doped graphene,CO2 reduction/conversion,Electrochemical CO 2 Reduction over Metal-/Nitrogen-Doped Graphene Single-Atom Catalysts Modeled Using the Grand-Canonical Density Functional Theory,ACS Catalysis,2022,American Chemical Society,10.1021/acscatal.2c01832,https://doi.org/10.1021/acscatal.2c01832,,no_open_pdf_in_metadata,,"本文关注 Sc, Ti, V, Fe, Co, Cu, Zn 单原子位点在 N-doped graphene 等载体上的催化行为，主要应用于CO2 reduction/conversion。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：Renewably driven, electrochemical conversion of carbon dioxide into value-added products is expected to be a critical tool in global decarbonization. However, theoretical studies based on the computational hydrogen electrode largely ignore the nonlinear effect",题名/摘要包含合成、制备、表征、测试或实验-理论联合研究信息，按实验论文归类；其中计算部分视作机理支持。
E0259,Experimental,Co,N-doped carbon,catalysis,Electrochemical quantification of sulfamethoxazole antibiotic in environmental water using zeolitic imidazolate framework (ZIF)-derived single-atom cobalt catalyst in nitrogen-doped carbon nanostructures,Sensors & Diagnostics,2022,Royal Society of Chemistry,10.1039/d2sd00117a,https://doi.org/10.1039/d2sd00117a,https://pubs.rsc.org/en/content/articlepdf/2022/sd/d2sd00117a,downloaded_open_access_pdf,Experimental/Co/pdfs/E0259_Electrochemical_quantification_of_sulfamethoxazole_antibiotic_in_environmental_water_using.pdf,本文关注 Co 单原子位点在 N-doped carbon 等载体上的催化行为，主要应用于catalysis。 文章以材料制备、结构表征和催化性能测试为核心，通常结合谱学/显微表征确认单原子分散。 摘要要点：An electrochemical sensor based on single-atom cobalt-anchored nitrogen-doped carbon catalysts is developed to quantify sulfamethoxazole in environmental water samples.,识别到合成、表征、电化学/催化测试或 operando/in situ 等实验关键词；若含 DFT，则视作实验论文的机理支持。
